,,,,,,,,,
Długość geograficzna,Szerokość geograficzna,Identyfikator punktu,Deklaracja segregacji,Typ nieruchomości,Typ odpadu,Typ pojemnika,Identyfikator transpondera (DEC),Identyfikator transpondera (HEX),Nr pojemnika
23.204013,53.096507,1191/V,,Odbiorcy indywidualni,zielone,worek,,,
23.204013,53.096507,1191/V,,Odbiorcy indywidualni,zmieszane,240,18014398547286817,4000000240DB21,4000000240DB21
23.204013,53.096507,1191/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.204116,53.096533,1192/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.204116,53.096533,1192/V,,Odbiorcy indywidualni,popiół,worek,,,
23.204116,53.096533,1192/V,,Odbiorcy indywidualni,szkło,worek,,,
23.204116,53.096533,1192/V,,Odbiorcy indywidualni,zielone,worek,,,
23.204116,53.096533,1192/V,,Odbiorcy indywidualni,zmieszane,120,18014398706753730,4000000BC220C2,4000000BC220C2
23.204116,53.096533,1192/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.20488,53.096547,1193/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.20488,53.096547,1193/V,,Odbiorcy indywidualni,popiół,worek,,,
23.20488,53.096547,1193/V,,Odbiorcy indywidualni,szkło,worek,,,
23.20488,53.096547,1193/V,,Odbiorcy indywidualni,zielone,worek,,,
23.20488,53.096547,1193/V,,Odbiorcy indywidualni,zmieszane,120,18014398706753879,4000000BC22157,4000000BC22157
23.20488,53.096547,1193/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.204116,53.096533,1194/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.204116,53.096533,1194/V,,Odbiorcy indywidualni,popiół,worek,,,
23.204116,53.096533,1194/V,,Odbiorcy indywidualni,szkło,worek,,,
23.204116,53.096533,1194/V,,Odbiorcy indywidualni,zielone,worek,,,
23.204116,53.096533,1194/V,,Odbiorcy indywidualni,zmieszane,120,18014398706756206,4000000BC22A6E,4000000BC22A6E
23.204116,53.096533,1194/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.21416,53.080284,1195/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.21416,53.080284,1195/V,,Odbiorcy indywidualni,popiół,worek,,,
23.21416,53.080284,1195/V,,Odbiorcy indywidualni,szkło,worek,,,
23.21416,53.080284,1195/V,,Odbiorcy indywidualni,zielone,worek,,,
23.21416,53.080284,1195/V,,Odbiorcy indywidualni,zmieszane,120,18014398706752734,4000000BC21CDE,4000000BC21CDE
23.21416,53.080284,1195/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.214262,53.079867,1196/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.214262,53.079867,1196/V,,Odbiorcy indywidualni,popiół,worek,,,
23.214262,53.079867,1196/V,,Odbiorcy indywidualni,szkło,worek,,,
23.214262,53.079867,1196/V,,Odbiorcy indywidualni,zielone,worek,,,
23.214262,53.079867,1196/V,,Odbiorcy indywidualni,zmieszane,240,18014398706731489,4000000BC1C9E1,4000000BC1C9E1
23.214262,53.079867,1196/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.214284,53.079307,1197/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.214284,53.079307,1197/V,,Odbiorcy indywidualni,popiół,worek,,,
23.214284,53.079307,1197/V,,Odbiorcy indywidualni,szkło,worek,,,
23.214284,53.079307,1197/V,,Odbiorcy indywidualni,zielone,worek,,,
23.214284,53.079307,1197/V,,Odbiorcy indywidualni,zmieszane,120,18014398706735684,4000000BC1DA44,4000000BC1DA44
23.214284,53.079307,1197/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.214284,53.079307,1198/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.214284,53.079307,1198/V,,Odbiorcy indywidualni,popiół,worek,,,
23.214284,53.079307,1198/V,,Odbiorcy indywidualni,szkło,worek,,,
23.214284,53.079307,1198/V,,Odbiorcy indywidualni,zielone,worek,,,
23.214284,53.079307,1198/V,,Odbiorcy indywidualni,zmieszane,120,18014398706747837,4000000BC209BD,4000000BC209BD
23.214284,53.079307,1198/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.204542,53.097898,1204/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.204542,53.097898,1204/V,,Odbiorcy indywidualni,popiół,worek,,,
23.204542,53.097898,1204/V,,Odbiorcy indywidualni,szkło,worek,,,
23.204542,53.097898,1204/V,,Odbiorcy indywidualni,zielone,worek,,,
23.204542,53.097898,1204/V,,Odbiorcy indywidualni,zmieszane,120,18014398706751957,4000000BC219D5,4000000BC219D5
23.204542,53.097898,1204/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.204542,53.097898,1205/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.204542,53.097898,1205/V,,Odbiorcy indywidualni,popiół,worek,,,
23.204542,53.097898,1205/V,,Odbiorcy indywidualni,szkło,worek,,,
23.204542,53.097898,1205/V,,Odbiorcy indywidualni,zielone,worek,,,
23.204542,53.097898,1205/V,,Odbiorcy indywidualni,zmieszane,120,18014398706757930,4000000BC2312A,4000000BC2312A
23.204542,53.097898,1205/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.20536,53.097876,1206/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.20536,53.097876,1206/V,,Odbiorcy indywidualni,popiół,worek,,,
23.20536,53.097876,1206/V,,Odbiorcy indywidualni,szkło,worek,,,
23.20536,53.097876,1206/V,,Odbiorcy indywidualni,zielone,worek,,,
23.20536,53.097876,1206/V,,Odbiorcy indywidualni,zmieszane,120,18014398706754587,4000000BC2241B,4000000BC2241B
23.20536,53.097876,1206/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.218756,53.089138,1207/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.218756,53.089138,1207/V,,Odbiorcy indywidualni,popiół,worek,,,
23.218756,53.089138,1207/V,,Odbiorcy indywidualni,szkło,worek,,,
23.218756,53.089138,1207/V,,Odbiorcy indywidualni,zielone,worek,,,
23.218756,53.089138,1207/V,,Odbiorcy indywidualni,zmieszane,120,18014398706763479,4000000BC246D7,4000000BC246D7
23.218756,53.089138,1207/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.192338,53.115644,1215/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.192338,53.115644,1215/V,,Odbiorcy indywidualni,popiół,worek,,,
23.192338,53.115644,1215/V,,Odbiorcy indywidualni,szkło,worek,,,
23.192338,53.115644,1215/V,,Odbiorcy indywidualni,zielone,worek,,,
23.192338,53.115644,1215/V,,Odbiorcy indywidualni,zmieszane,120,18014398706732809,4000000BC1CF09,4000000BC1CF09
23.192338,53.115644,1215/V,,Odbiorcy indywidualni,zmieszane,120,18014398706734663,4000000BC1D647,4000000BC1D647
23.192338,53.115644,1215/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.189471,53.114667,1217/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.189471,53.114667,1217/V,,Odbiorcy indywidualni,popiół,worek,,,
23.189471,53.114667,1217/V,,Odbiorcy indywidualni,szkło,worek,,,
23.189471,53.114667,1217/V,,Odbiorcy indywidualni,zielone,worek,,,
23.189471,53.114667,1217/V,,Odbiorcy indywidualni,zmieszane,120,18014398706731561,4000000BC1CA29,4000000BC1CA29
23.189471,53.114667,1217/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.188396,53.114298,1218/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.188396,53.114298,1218/V,,Odbiorcy indywidualni,popiół,worek,,,
23.188396,53.114298,1218/V,,Odbiorcy indywidualni,szkło,worek,,,
23.188396,53.114298,1218/V,,Odbiorcy indywidualni,zielone,worek,,,
23.188396,53.114298,1218/V,,Odbiorcy indywidualni,zmieszane,240,18014398706730337,4000000BC1C561,4000000BC1C561
23.188396,53.114298,1218/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.188333,53.114329,1219/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.188333,53.114329,1219/V,,Odbiorcy indywidualni,popiół,worek,,,
23.188333,53.114329,1219/V,,Odbiorcy indywidualni,szkło,worek,,,
23.188333,53.114329,1219/V,,Odbiorcy indywidualni,zielone,worek,,,
23.188333,53.114329,1219/V,,Odbiorcy indywidualni,zmieszane,120,18014398706729649,4000000BC1C2B1,4000000BC1C2B1
23.188333,53.114329,1219/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.18688,53.113747,1220/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.18688,53.113747,1220/V,,Odbiorcy indywidualni,popiół,worek,,,
23.18688,53.113747,1220/V,,Odbiorcy indywidualni,szkło,worek,,,
23.18688,53.113747,1220/V,,Odbiorcy indywidualni,zielone,worek,,,
23.18688,53.113747,1220/V,,Odbiorcy indywidualni,zmieszane,120,18014398706731028,4000000BC1C814,4000000BC1C814
23.18688,53.113747,1220/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.188396,53.114298,1221/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.188396,53.114298,1221/V,,Odbiorcy indywidualni,popiół,worek,,,
23.188396,53.114298,1221/V,,Odbiorcy indywidualni,szkło,worek,,,
23.188396,53.114298,1221/V,,Odbiorcy indywidualni,zielone,worek,,,
23.188396,53.114298,1221/V,,Odbiorcy indywidualni,zmieszane,120,18014398706743723,4000000BC1F9AB,4000000BC1F9AB
23.188396,53.114298,1221/V,,Odbiorcy indywidualni,zmieszane,120,18014398706730933,4000000BC1C7B5,4000000BC1C7B5
23.188396,53.114298,1221/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186938,53.11376,1222/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.186938,53.11376,1222/V,,Odbiorcy indywidualni,popiół,worek,,,
23.186938,53.11376,1222/V,,Odbiorcy indywidualni,szkło,worek,,,
23.186938,53.11376,1222/V,,Odbiorcy indywidualni,zielone,worek,,,
23.186938,53.11376,1222/V,,Odbiorcy indywidualni,zmieszane,240,18014398706731568,4000000BC1CA30,4000000BC1CA30
23.186938,53.11376,1222/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.188062,53.114289,1223/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.188062,53.114289,1223/V,,Odbiorcy indywidualni,popiół,worek,,,
23.188062,53.114289,1223/V,,Odbiorcy indywidualni,szkło,worek,,,
23.188062,53.114289,1223/V,,Odbiorcy indywidualni,zielone,worek,,,
23.188062,53.114289,1223/V,,Odbiorcy indywidualni,zmieszane,120,18014398706731217,4000000BC1C8D1,4000000BC1C8D1
23.188062,53.114289,1223/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186684,53.1136,1224/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.186684,53.1136,1224/V,,Odbiorcy indywidualni,popiół,worek,,,
23.186684,53.1136,1224/V,,Odbiorcy indywidualni,szkło,worek,,,
23.186684,53.1136,1224/V,,Odbiorcy indywidualni,zielone,worek,,,
23.186684,53.1136,1224/V,,Odbiorcy indywidualni,zmieszane,120,18014398706754364,4000000BC2233C,4000000BC2233C
23.186684,53.1136,1224/V,,Odbiorcy indywidualni,zmieszane,120,18014398706731855,4000000BC1CB4F,4000000BC1CB4F
23.186684,53.1136,1224/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.192133,53.115578,1225/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.192133,53.115578,1225/V,,Odbiorcy indywidualni,popiół,worek,,,
23.192133,53.115578,1225/V,,Odbiorcy indywidualni,szkło,worek,,,
23.192133,53.115578,1225/V,,Odbiorcy indywidualni,zielone,worek,,,
23.192133,53.115578,1225/V,,Odbiorcy indywidualni,zmieszane,120,18014398706743698,4000000BC1F992,4000000BC1F992
23.192133,53.115578,1225/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.192351,53.115773,1226/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.192351,53.115773,1226/V,,Odbiorcy indywidualni,popiół,worek,,,
23.192351,53.115773,1226/V,,Odbiorcy indywidualni,szkło,worek,,,
23.192351,53.115773,1226/V,,Odbiorcy indywidualni,zielone,worek,,,
23.192351,53.115773,1226/V,,Odbiorcy indywidualni,zmieszane,120,18014398706731823,4000000BC1CB2F,4000000BC1CB2F
23.192351,53.115773,1226/V,,Odbiorcy indywidualni,zmieszane,120,18014398707369977,4000000BCB87F9,4000000BCB87F9
23.192351,53.115773,1226/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.187009,53.114151,1227/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.187009,53.114151,1227/V,,Odbiorcy indywidualni,popiół,worek,,,
23.187009,53.114151,1227/V,,Odbiorcy indywidualni,szkło,worek,,,
23.187009,53.114151,1227/V,,Odbiorcy indywidualni,zielone,worek,,,
23.187009,53.114151,1227/V,,Odbiorcy indywidualni,zmieszane,240,18014398706749424,4000000BC20FF0,4000000BC20FF0
23.187009,53.114151,1227/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.187098,53.11416,1229/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.187098,53.11416,1229/V,,Odbiorcy indywidualni,popiół,worek,,,
23.187098,53.11416,1229/V,,Odbiorcy indywidualni,szkło,worek,,,
23.187098,53.11416,1229/V,,Odbiorcy indywidualni,zielone,worek,,,
23.187098,53.11416,1229/V,,Odbiorcy indywidualni,zmieszane,120,18014398706731147,4000000BC1C88B,4000000BC1C88B
23.187098,53.11416,1229/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.187098,53.11416,1230/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.187098,53.11416,1230/V,,Odbiorcy indywidualni,popiół,worek,,,
23.187098,53.11416,1230/V,,Odbiorcy indywidualni,szkło,worek,,,
23.187098,53.11416,1230/V,,Odbiorcy indywidualni,zielone,worek,,,
23.187098,53.11416,1230/V,,Odbiorcy indywidualni,zmieszane,120,18014398706731543,4000000BC1CA17,4000000BC1CA17
23.187098,53.11416,1230/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.200578,53.111933,1232/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.200578,53.111933,1232/V,,Odbiorcy indywidualni,popiół,worek,,,
23.200578,53.111933,1232/V,,Odbiorcy indywidualni,szkło,worek,,,
23.200578,53.111933,1232/V,,Odbiorcy indywidualni,zielone,worek,,,
23.200578,53.111933,1232/V,,Odbiorcy indywidualni,zmieszane,240,18014398706747552,4000000BC208A0,4000000BC208A0
23.200578,53.111933,1232/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186911,53.114382,1233/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.186911,53.114382,1233/V,,Odbiorcy indywidualni,popiół,worek,,,
23.186911,53.114382,1233/V,,Odbiorcy indywidualni,szkło,worek,,,
23.186911,53.114382,1233/V,,Odbiorcy indywidualni,zielone,worek,,,
23.186911,53.114382,1233/V,,Odbiorcy indywidualni,zmieszane,240,18014398706731651,4000000BC1CA83,4000000BC1CA83
23.186911,53.114382,1233/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186604,53.11352,1234/V,T,Odbiorcy indywidualni,SUCHE,worek,,,
23.186604,53.11352,1234/V,T,Odbiorcy indywidualni,popiół,worek,,,
23.186604,53.11352,1234/V,T,Odbiorcy indywidualni,szkło,worek,,,
23.186604,53.11352,1234/V,T,Odbiorcy indywidualni,zielone,worek,,,
23.186604,53.11352,1234/V,T,Odbiorcy indywidualni,zmieszane,120,18014398706749928,4000000BC211E8,4000000BC211E8
23.186604,53.11352,1234/V,T,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186453,53.113422,1235/V,T,Odbiorcy indywidualni,SUCHE,worek,,,
23.186453,53.113422,1235/V,T,Odbiorcy indywidualni,popiół,worek,,,
23.186453,53.113422,1235/V,T,Odbiorcy indywidualni,szkło,worek,,,
23.186453,53.113422,1235/V,T,Odbiorcy indywidualni,zielone,worek,,,
23.186453,53.113422,1235/V,T,Odbiorcy indywidualni,zmieszane,120,18014398706744089,4000000BC1FB19,4000000BC1FB19
23.186453,53.113422,1235/V,T,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.187009,53.114151,1236/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.187009,53.114151,1236/V,,Odbiorcy indywidualni,popiół,worek,,,
23.187009,53.114151,1236/V,,Odbiorcy indywidualni,szkło,worek,,,
23.187009,53.114151,1236/V,,Odbiorcy indywidualni,zielone,worek,,,
23.187009,53.114151,1236/V,,Odbiorcy indywidualni,zmieszane,240,18014398706730932,4000000BC1C7B4,4000000BC1C7B4
23.187009,53.114151,1236/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.187178,53.114036,1237/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.187178,53.114036,1237/V,,Odbiorcy indywidualni,popiół,worek,,,
23.187178,53.114036,1237/V,,Odbiorcy indywidualni,szkło,worek,,,
23.187178,53.114036,1237/V,,Odbiorcy indywidualni,zielone,worek,,,
23.187178,53.114036,1237/V,,Odbiorcy indywidualni,zmieszane,120,18014398706733509,4000000BC1D1C5,4000000BC1D1C5
23.187178,53.114036,1237/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.196204,53.109324,1238/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.196204,53.109324,1238/V,,Odbiorcy indywidualni,popiół,worek,,,
23.196204,53.109324,1238/V,,Odbiorcy indywidualni,szkło,worek,,,
23.196204,53.109324,1238/V,,Odbiorcy indywidualni,zielone,worek,,,
23.196204,53.109324,1238/V,,Odbiorcy indywidualni,zmieszane,120,18014398706731065,4000000BC1C839,4000000BC1C839
23.196204,53.109324,1238/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.18688,53.114404,1239/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.18688,53.114404,1239/V,,Odbiorcy indywidualni,popiół,worek,,,
23.18688,53.114404,1239/V,,Odbiorcy indywidualni,szkło,worek,,,
23.18688,53.114404,1239/V,,Odbiorcy indywidualni,zielone,worek,,,
23.18688,53.114404,1239/V,,Odbiorcy indywidualni,zmieszane,120,18014398706729920,4000000BC1C3C0,4000000BC1C3C0
23.18688,53.114404,1239/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186867,53.11436,1240/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.186867,53.11436,1240/V,,Odbiorcy indywidualni,popiół,worek,,,
23.186867,53.11436,1240/V,,Odbiorcy indywidualni,szkło,worek,,,
23.186867,53.11436,1240/V,,Odbiorcy indywidualni,zielone,worek,,,
23.186867,53.11436,1240/V,,Odbiorcy indywidualni,zmieszane,120,18014398706743961,4000000BC1FA99,4000000BC1FA99
23.186867,53.11436,1240/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186867,53.11436,1241/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.186867,53.11436,1241/V,,Odbiorcy indywidualni,popiół,worek,,,
23.186867,53.11436,1241/V,,Odbiorcy indywidualni,szkło,worek,,,
23.186867,53.11436,1241/V,,Odbiorcy indywidualni,zielone,worek,,,
23.186867,53.11436,1241/V,,Odbiorcy indywidualni,zmieszane,120,18014398706734937,4000000BC1D759,4000000BC1D759
23.186867,53.11436,1241/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186867,53.11436,1242/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.186867,53.11436,1242/V,,Odbiorcy indywidualni,popiół,worek,,,
23.186867,53.11436,1242/V,,Odbiorcy indywidualni,szkło,worek,,,
23.186867,53.11436,1242/V,,Odbiorcy indywidualni,zielone,worek,,,
23.186867,53.11436,1242/V,,Odbiorcy indywidualni,zmieszane,120,18014398706732231,4000000BC1CCC7,4000000BC1CCC7
23.186867,53.11436,1242/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186227,53.112907,1243/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.186227,53.112907,1243/V,,Odbiorcy indywidualni,popiół,worek,,,
23.186227,53.112907,1243/V,,Odbiorcy indywidualni,szkło,worek,,,
23.186227,53.112907,1243/V,,Odbiorcy indywidualni,zielone,worek,,,
23.186227,53.112907,1243/V,,Odbiorcy indywidualni,zmieszane,120,18014398706744513,4000000BC1FCC1,4000000BC1FCC1
23.186227,53.112907,1243/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186298,53.113236,1244/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.186298,53.113236,1244/V,,Odbiorcy indywidualni,popiół,worek,,,
23.186298,53.113236,1244/V,,Odbiorcy indywidualni,szkło,worek,,,
23.186298,53.113236,1244/V,,Odbiorcy indywidualni,zielone,worek,,,
23.186298,53.113236,1244/V,,Odbiorcy indywidualni,zmieszane,120,18014398706748782,4000000BC20D6E,4000000BC20D6E
23.186298,53.113236,1244/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186196,53.112858,1245/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.186196,53.112858,1245/V,,Odbiorcy indywidualni,popiół,worek,,,
23.186196,53.112858,1245/V,,Odbiorcy indywidualni,szkło,worek,,,
23.186196,53.112858,1245/V,,Odbiorcy indywidualni,zielone,worek,,,
23.186196,53.112858,1245/V,,Odbiorcy indywidualni,zmieszane,120,18014398706729525,4000000BC1C235,4000000BC1C235
23.186196,53.112858,1245/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186227,53.112907,1246/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.186227,53.112907,1246/V,,Odbiorcy indywidualni,popiół,worek,,,
23.186227,53.112907,1246/V,,Odbiorcy indywidualni,szkło,worek,,,
23.186227,53.112907,1246/V,,Odbiorcy indywidualni,zielone,worek,,,
23.186227,53.112907,1246/V,,Odbiorcy indywidualni,zmieszane,240,18014398706750594,4000000BC21482,4000000BC21482
23.186227,53.112907,1246/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186204,53.112871,1247/V,T,Odbiorcy indywidualni,SUCHE,worek,,,
23.186204,53.112871,1247/V,T,Odbiorcy indywidualni,popiół,worek,,,
23.186204,53.112871,1247/V,T,Odbiorcy indywidualni,szkło,worek,,,
23.186204,53.112871,1247/V,T,Odbiorcy indywidualni,zielone,worek,,,
23.186204,53.112871,1247/V,T,Odbiorcy indywidualni,zmieszane,120,18014398706731386,4000000BC1C97A,4000000BC1C97A
23.186204,53.112871,1247/V,T,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.185489,53.112813,1248/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.185489,53.112813,1248/V,,Odbiorcy indywidualni,popiół,worek,,,
23.185489,53.112813,1248/V,,Odbiorcy indywidualni,szkło,worek,,,
23.185489,53.112813,1248/V,,Odbiorcy indywidualni,zielone,worek,,,
23.185489,53.112813,1248/V,,Odbiorcy indywidualni,zmieszane,120,18014398706734013,4000000BC1D3BD,4000000BC1D3BD
23.185489,53.112813,1248/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.19624,53.109311,1249/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.19624,53.109311,1249/V,,Odbiorcy indywidualni,popiół,worek,,,
23.19624,53.109311,1249/V,,Odbiorcy indywidualni,szkło,worek,,,
23.19624,53.109311,1249/V,,Odbiorcy indywidualni,zielone,worek,,,
23.19624,53.109311,1249/V,,Odbiorcy indywidualni,zmieszane,120,18014398706735111,4000000BC1D807,4000000BC1D807
23.19624,53.109311,1249/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.186227,53.112636,1250/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.186227,53.112636,1250/V,,Odbiorcy indywidualni,popiół,worek,,,
23.186227,53.112636,1250/V,,Odbiorcy indywidualni,szkło,worek,,,
23.186227,53.112636,1250/V,,Odbiorcy indywidualni,zielone,worek,,,
23.186227,53.112636,1250/V,,Odbiorcy indywidualni,zmieszane,120,18014398706730556,4000000BC1C63C,4000000BC1C63C
23.186227,53.112636,1250/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.18612,53.112511,1251/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.18612,53.112511,1251/V,,Odbiorcy indywidualni,popiół,worek,,,
23.18612,53.112511,1251/V,,Odbiorcy indywidualni,szkło,worek,,,
23.18612,53.112511,1251/V,,Odbiorcy indywidualni,zielone,worek,,,
23.18612,53.112511,1251/V,,Odbiorcy indywidualni,zmieszane,120,18014398706747089,4000000BC206D1,4000000BC206D1
23.18612,53.112511,1251/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.185729,53.112738,1252/V,,Odbiorcy indywidualni,SUCHE,worek,,,
23.185729,53.112738,1252/V,,Odbiorcy indywidualni,popiół,worek,,,
23.185729,53.112738,1252/V,,Odbiorcy indywidualni,szkło,worek,,,
23.185729,53.112738,1252/V,,Odbiorcy indywidualni,zielone,worek,,,
23.185729,53.112738,1252/V,,Odbiorcy indywidualni,zmieszane,120,18014398706731099,4000000BC1C85B,4000000BC1C85B
23.185729,53.112738,1252/V,,Odbiorcy indywidualni,wielkogabaryty,worek,,,
23.18612,53.112511,1253/V,,Odbiorcy indywidualni,SUCHE,worek,,,
