,,,,,,,,
Długość geograficzna,Szerokość geograficzna,Deklaracja segregacji,Typ nieruchomości,Typ odpadu,Typ pojemnika,Identyfikator transpondera (DEC),Identyfikator transpondera (HEX),Nr pojemnika
23.10416,53.130267,T,Wielorodzinna,zmieszane,1100,18014398708551937,4000000BDD9101,4000000BDD9101
23.10416,53.130267,T,Wielorodzinna,zmieszane,1100,18014398708533196,4000000BDD47CC,4000000BDD47CC
23.10416,53.130267,T,Wielorodzinna,zmieszane,1100,18014398757504083,4000000EC88453,4000000EC88453
23.104467,53.129053,T,Wielorodzinna,SUCHE,1100,18014398708535862,4000000BDD5236,4000000BDD5236
23.104467,53.129053,T,Wielorodzinna,SUCHE,1100,18014398708535862,4000000BDD5236,4000000BDD5236
23.104467,53.129053,T,Wielorodzinna,SUCHE,1100,18014398708536054,4000000BDD52F6,4000000BDD52F6
23.104467,53.129053,T,Wielorodzinna,SUCHE,1100,18014398708536054,4000000BDD52F6,4000000BDD52F6
23.104467,53.129053,T,Wielorodzinna,SUCHE,1100,18014398708535656,4000000BDD5168,4000000BDD5168
23.104467,53.129053,T,Wielorodzinna,SUCHE,1100,18014398708535656,4000000BDD5168,4000000BDD5168
23.104467,53.129053,T,Wielorodzinna,SUCHE,1100,18014398708536471,4000000BDD5497,4000000BDD5497
23.104467,53.129053,T,Wielorodzinna,SUCHE,1100,18014398708536471,4000000BDD5497,4000000BDD5497
23.104467,53.129053,T,Wielorodzinna,szkło,1100,18014398708536541,4000000BDD54DD,4000000BDD54DD
23.104467,53.129053,T,Wielorodzinna,szkło,1100,18014398708536541,4000000BDD54DD,4000000BDD54DD
23.104467,53.129053,T,Wielorodzinna,zmieszane,1100,18014398708536302,4000000BDD53EE,4000000BDD53EE
23.104467,53.129053,T,Wielorodzinna,zmieszane,1100,18014398708536302,4000000BDD53EE,4000000BDD53EE
23.104467,53.129053,T,Wielorodzinna,zmieszane,1100,18014398708536460,4000000BDD548C,4000000BDD548C
23.104467,53.129053,T,Wielorodzinna,zmieszane,1100,18014398708536460,4000000BDD548C,4000000BDD548C
23.106004,53.130738,T,Wielorodzinna,SUCHE,1100,18014398708536248,4000000BDD53B8,4000000BDD53B8
23.106004,53.130738,T,Wielorodzinna,SUCHE,1100,18014398708537319,4000000BDD57E7,4000000BDD57E7
23.106004,53.130738,T,Wielorodzinna,SUCHE,1100,18014398708536613,4000000BDD5525,4000000BDD5525
23.106004,53.130738,T,Wielorodzinna,SUCHE,1100,18014398708553181,4000000BDD95DD,4000000BDD95DD
23.106004,53.130738,T,Wielorodzinna,szkło,1100,18014398708536835,4000000BDD5603,4000000BDD5603
23.106004,53.130738,T,Wielorodzinna,zmieszane,1100,18014398708536548,4000000BDD54E4,4000000BDD54E4
23.106004,53.130738,T,Wielorodzinna,zmieszane,1100,18014398708537059,4000000BDD56E3,4000000BDD56E3
23.104702,53.130418,T,Wielorodzinna,SUCHE,1100,18014398708537279,4000000BDD57BF,4000000BDD57BF
23.104702,53.130418,T,Wielorodzinna,SUCHE,1100,18014398708522177,4000000BDD1CC1,4000000BDD1CC1
23.104702,53.130418,T,Wielorodzinna,SUCHE,1100,18014398708536062,4000000BDD52FE,4000000BDD52FE
23.104702,53.130418,T,Wielorodzinna,SUCHE,1100,18014398708536867,4000000BDD5623,4000000BDD5623
23.104702,53.130418,T,Wielorodzinna,szkło,1100,18014398708551959,4000000BDD9117,4000000BDD9117
23.104702,53.130418,T,Wielorodzinna,zmieszane,1100,18014398708536651,4000000BDD554B,4000000BDD554B
23.104702,53.130418,T,Wielorodzinna,zmieszane,1100,18014398708552046,4000000BDD916E,4000000BDD916E
23.102427,53.129938,T,Wielorodzinna,SUCHE,1100,18014398708536931,4000000BDD5663,4000000BDD5663
23.102427,53.129938,T,Wielorodzinna,SUCHE,1100,18014398708536931,4000000BDD5663,4000000BDD5663
23.102427,53.129938,T,Wielorodzinna,SUCHE,1100,18014398708536293,4000000BDD53E5,4000000BDD53E5
23.102427,53.129938,T,Wielorodzinna,SUCHE,1100,18014398708536293,4000000BDD53E5,4000000BDD53E5
23.102427,53.129938,T,Wielorodzinna,SUCHE,1100,18014398708535750,4000000BDD51C6,4000000BDD51C6
23.102427,53.129938,T,Wielorodzinna,SUCHE,1100,18014398708535750,4000000BDD51C6,4000000BDD51C6
23.102427,53.129938,T,Wielorodzinna,SUCHE,1100,18014398708533073,4000000BDD4751,4000000BDD4751
23.102427,53.129938,T,Wielorodzinna,SUCHE,1100,18014398708533471,4000000BDD48DF,4000000BDD48DF
23.102427,53.129938,T,Wielorodzinna,szkło,1100,18014398708535965,4000000BDD529D,4000000BDD529D
23.102427,53.129938,T,Wielorodzinna,szkło,1100,18014398708535965,4000000BDD529D,4000000BDD529D
23.102427,53.129938,T,Wielorodzinna,zmieszane,1100,18014398708537207,4000000BDD5777,4000000BDD5777
23.102427,53.129938,T,Wielorodzinna,zmieszane,1100,18014398708537207,4000000BDD5777,4000000BDD5777
23.102427,53.129938,T,Wielorodzinna,zmieszane,1100,18014398708536304,4000000BDD53F0,4000000BDD53F0
23.102427,53.129938,T,Wielorodzinna,zmieszane,1100,18014398708536304,4000000BDD53F0,4000000BDD53F0
23.100796,53.130191,T,Wielorodzinna,SUCHE,1100,18014398708536597,4000000BDD5515,4000000BDD5515
23.100796,53.130191,T,Wielorodzinna,SUCHE,1100,18014398708537263,4000000BDD57AF,4000000BDD57AF
23.100796,53.130191,T,Wielorodzinna,SUCHE,1100,18014398708536028,4000000BDD52DC,4000000BDD52DC
23.100796,53.130191,T,Wielorodzinna,SUCHE,1100,18014398708535998,4000000BDD52BE,4000000BDD52BE
23.100796,53.130191,T,Wielorodzinna,szkło,1100,18014398708536692,4000000BDD5574,4000000BDD5574
23.100796,53.130191,T,Wielorodzinna,zmieszane,1100,18014398708536945,4000000BDD5671,4000000BDD5671
23.100796,53.130191,T,Wielorodzinna,zmieszane,1100,18014398708535966,4000000BDD529E,4000000BDD529E
23.101053,53.129084,T,Wielorodzinna,SUCHE,1100,18014398708535894,4000000BDD5256,4000000BDD5256
23.101053,53.129084,T,Wielorodzinna,SUCHE,1100,18014398708536611,4000000BDD5523,4000000BDD5523
23.101053,53.129084,T,Wielorodzinna,SUCHE,1100,18014398708535284,4000000BDD4FF4,4000000BDD4FF4
23.101053,53.129084,T,Wielorodzinna,SUCHE,1100,18014398708533615,4000000BDD496F,4000000BDD496F
23.101053,53.129084,T,Wielorodzinna,szkło,1100,18014398708535727,4000000BDD51AF,4000000BDD51AF
23.101053,53.129084,T,Wielorodzinna,zmieszane,1100,18014398708533140,4000000BDD4794,4000000BDD4794
23.101053,53.129084,T,Wielorodzinna,zmieszane,1100,18014398708535529,4000000BDD50E9,4000000BDD50E9
23.100698,53.130196,T,Wielorodzinna,SUCHE,1100,18014398708537099,4000000BDD570B,4000000BDD570B
23.100698,53.130196,T,Wielorodzinna,SUCHE,1100,18014398708534958,4000000BDD4EAE,4000000BDD4EAE
23.100698,53.130196,T,Wielorodzinna,SUCHE,1100,18014398708536884,4000000BDD5634,4000000BDD5634
23.100698,53.130196,T,Wielorodzinna,SUCHE,1100,18014398708536317,4000000BDD53FD,4000000BDD53FD
23.100698,53.130196,T,Wielorodzinna,szkło,1100,18014398708534871,4000000BDD4E57,4000000BDD4E57
23.100698,53.130196,T,Wielorodzinna,zmieszane,1100,18014398708536357,4000000BDD5425,4000000BDD5425
23.100698,53.130196,T,Wielorodzinna,zmieszane,1100,18014398708536724,4000000BDD5594,4000000BDD5594
23.091707,53.130969,T,Wielorodzinna,SUCHE,1100,18014398708533013,4000000BDD4715,4000000BDD4715
23.091707,53.130969,T,Wielorodzinna,SUCHE,1100,18014398708552196,4000000BDD9204,4000000BDD9204
23.091707,53.130969,T,Wielorodzinna,SUCHE,1100,18014398708533744,4000000BDD49F0,4000000BDD49F0
23.091707,53.130969,T,Wielorodzinna,SUCHE,1100,18014398708533378,4000000BDD4882,4000000BDD4882
23.091707,53.130969,T,Wielorodzinna,szkło,1100,18014398708533778,4000000BDD4A12,4000000BDD4A12
23.091707,53.130969,T,Wielorodzinna,zmieszane,1100,18014398708533022,4000000BDD471E,4000000BDD471E
23.091707,53.130969,T,Wielorodzinna,zmieszane,1100,18014398708533662,4000000BDD499E,4000000BDD499E
23.090044,53.131222,T,Wielorodzinna,SUCHE,1100,18014398708533697,4000000BDD49C1,4000000BDD49C1
23.090044,53.131222,T,Wielorodzinna,SUCHE,1100,18014398708533085,4000000BDD475D,4000000BDD475D
23.090044,53.131222,T,Wielorodzinna,SUCHE,1100,18014398708533951,4000000BDD4ABF,4000000BDD4ABF
23.090044,53.131222,T,Wielorodzinna,SUCHE,1100,18014398708533939,4000000BDD4AB3,4000000BDD4AB3
23.090044,53.131222,T,Wielorodzinna,szkło,1100,18014398708533728,4000000BDD49E0,4000000BDD49E0
23.090044,53.131222,T,Wielorodzinna,zmieszane,1100,18014398708551976,4000000BDD9128,4000000BDD9128
23.090044,53.131222,T,Wielorodzinna,zmieszane,1100,18014398708533694,4000000BDD49BE,4000000BDD49BE
23.091484,53.130538,T,Wielorodzinna,SUCHE,1100,18014398708536222,4000000BDD539E,4000000BDD539E
23.091484,53.130538,T,Wielorodzinna,SUCHE,1100,18014398708537210,4000000BDD577A,4000000BDD577A
23.091484,53.130538,T,Wielorodzinna,SUCHE,1100,18014398708536549,4000000BDD54E5,4000000BDD54E5
23.091484,53.130538,T,Wielorodzinna,SUCHE,1100,18014398708537200,4000000BDD5770,4000000BDD5770
23.091484,53.130538,T,Wielorodzinna,szkło,1100,18014398708537052,4000000BDD56DC,4000000BDD56DC
23.091484,53.130538,T,Wielorodzinna,zmieszane,1100,18014398708535140,4000000BDD4F64,4000000BDD4F64
23.091484,53.130538,T,Wielorodzinna,zmieszane,1100,18014398708537025,4000000BDD56C1,4000000BDD56C1
23.089889,53.130556,T,Wielorodzinna,SUCHE,1100,18014398708608814,4000000BDE6F2E,4000000BDE6F2E
23.089889,53.130556,T,Wielorodzinna,SUCHE,1100,18014398708581444,4000000BDE0444,4000000BDE0444
23.089889,53.130556,T,Wielorodzinna,SUCHE,1100,18014398708607212,4000000BDE68EC,4000000BDE68EC
23.089889,53.130556,T,Wielorodzinna,SUCHE,1100,18014398708580752,4000000BDE0190,4000000BDE0190
23.089889,53.130556,T,Wielorodzinna,szkło,1100,18014398708590737,4000000BDE2891,4000000BDE2891
23.089889,53.130556,T,Wielorodzinna,zmieszane,1100,18014398708594845,4000000BDE389D,4000000BDE389D
23.089889,53.130556,T,Wielorodzinna,zmieszane,1100,18014398708609756,4000000BDE72DC,4000000BDE72DC
23.08884,53.129653,T,Wielorodzinna,SUCHE,1100,18014398708592693,4000000BDE3035,4000000BDE3035
23.08884,53.129653,T,Wielorodzinna,SUCHE,1100,18014398708593572,4000000BDE33A4,4000000BDE33A4
23.08884,53.129653,T,Wielorodzinna,SUCHE,1100,18014398708609291,4000000BDE710B,4000000BDE710B
23.08884,53.129653,T,Wielorodzinna,SUCHE,1100,18014398708592641,4000000BDE3001,4000000BDE3001
23.08884,53.129653,T,Wielorodzinna,SUCHE,1100,18014398708597344,4000000BDE4260,4000000BDE4260
23.08884,53.129653,T,Wielorodzinna,SUCHE,1100,18014398708596647,4000000BDE3FA7,4000000BDE3FA7
23.08884,53.129653,T,Wielorodzinna,szkło,1100,18014398708594978,4000000BDE3922,4000000BDE3922
23.08884,53.129653,T,Wielorodzinna,zmieszane,1100,18014398708609806,4000000BDE730E,4000000BDE730E
23.08884,53.129653,T,Wielorodzinna,zmieszane,1100,18014398708608925,4000000BDE6F9D,4000000BDE6F9D
23.08884,53.129653,T,Wielorodzinna,zmieszane,1100,18014398708597226,4000000BDE41EA,4000000BDE41EA
23.087396,53.128942,T,Wielorodzinna,SUCHE,1100,18014398708607464,4000000BDE69E8,4000000BDE69E8
23.087396,53.128942,T,Wielorodzinna,SUCHE,1100,18014398708609613,4000000BDE724D,4000000BDE724D
23.087396,53.128942,T,Wielorodzinna,SUCHE,1100,18014398708594370,4000000BDE36C2,4000000BDE36C2
23.087396,53.128942,T,Wielorodzinna,SUCHE,1100,18014398708594665,4000000BDE37E9,4000000BDE37E9
23.087396,53.128942,T,Wielorodzinna,SUCHE,1100,18014398708605590,4000000BDE6296,4000000BDE6296
23.087396,53.128942,T,Wielorodzinna,szkło,1100,18014398708594734,4000000BDE382E,4000000BDE382E
23.087396,53.128942,T,Wielorodzinna,zmieszane,1100,18014398708594176,4000000BDE3600,4000000BDE3600
23.087396,53.128942,T,Wielorodzinna,zmieszane,1100,18014398757504032,4000000EC88420,4000000EC88420
23.086942,53.130858,T,Wielorodzinna,SUCHE,1100,18014398708533337,4000000BDD4859,4000000BDD4859
23.086942,53.130858,T,Wielorodzinna,SUCHE,1100,18014398708515133,4000000BDD013D,4000000BDD013D
23.086942,53.130858,T,Wielorodzinna,SUCHE,1100,18014398708533824,4000000BDD4A40,4000000BDD4A40
23.086942,53.130858,T,Wielorodzinna,SUCHE,1100,18014398708533651,4000000BDD4993,4000000BDD4993
23.086942,53.130858,T,Wielorodzinna,gabaryty,kontener,,,
23.086942,53.130858,T,Wielorodzinna,szkło,1100,18014398708533501,4000000BDD48FD,4000000BDD48FD
23.086942,53.130858,T,Wielorodzinna,zielone,1100,18014398706735660,4000000BC1DA2C,4000000BC1DA2C
23.086942,53.130858,T,Wielorodzinna,zmieszane,1100,18014398708533605,4000000BDD4965,4000000BDD4965
23.086942,53.130858,T,Wielorodzinna,zmieszane,1100,18014398708533173,4000000BDD47B5,4000000BDD47B5
23.087084,53.130867,T,Wielorodzinna,SUCHE,1100,18014398708533859,4000000BDD4A63,4000000BDD4A63
23.087084,53.130867,T,Wielorodzinna,SUCHE,1100,18014398708533509,4000000BDD4905,4000000BDD4905
23.087084,53.130867,T,Wielorodzinna,SUCHE,1100,18014398708533761,4000000BDD4A01,4000000BDD4A01
23.087084,53.130867,T,Wielorodzinna,SUCHE,1100,18014398708516063,4000000BDD04DF,4000000BDD04DF
23.087084,53.130867,T,Wielorodzinna,gabaryty,kontener,,,
23.087084,53.130867,T,Wielorodzinna,szkło,1100,18014398708533963,4000000BDD4ACB,4000000BDD4ACB
23.087084,53.130867,T,Wielorodzinna,zielone,worek,,,
23.087084,53.130867,T,Wielorodzinna,zmieszane,1100,18014398708533391,4000000BDD488F,4000000BDD488F
23.087084,53.130867,T,Wielorodzinna,zmieszane,1100,18014398708533362,4000000BDD4872,4000000BDD4872
23.091787,53.12936,T,Wielorodzinna,SUCHE,1100,18014398708597573,4000000BDE4345,4000000BDE4345
23.091787,53.12936,T,Wielorodzinna,SUCHE,1100,18014398708593254,4000000BDE3266,4000000BDE3266
23.091787,53.12936,T,Wielorodzinna,SUCHE,1100,18014398708595478,4000000BDE3B16,4000000BDE3B16
23.091787,53.12936,T,Wielorodzinna,SUCHE,1100,18014398708594097,4000000BDE35B1,4000000BDE35B1
23.091787,53.12936,T,Wielorodzinna,szkło,1100,18014398708593440,4000000BDE3320,4000000BDE3320
23.091787,53.12936,T,Wielorodzinna,zmieszane,1100,18014398708571323,4000000BDDDCBB,4000000BDDDCBB
23.091787,53.12936,T,Wielorodzinna,zmieszane,1100,18014398708591134,4000000BDE2A1E,4000000BDE2A1E
23.091787,53.12936,T,Wielorodzinna,zmieszane,1100,18014398757504236,4000000EC884EC,4000000EC884EC
23.090551,53.129333,T,Wielorodzinna,SUCHE,1100,18014398708592446,4000000BDE2F3E,4000000BDE2F3E
23.090551,53.129333,T,Wielorodzinna,SUCHE,1100,18014398708607527,4000000BDE6A27,4000000BDE6A27
23.090551,53.129333,T,Wielorodzinna,SUCHE,1100,18014398708598351,4000000BDE464F,4000000BDE464F
23.090551,53.129333,T,Wielorodzinna,SUCHE,1100,18014398708581045,4000000BDE02B5,4000000BDE02B5
23.090551,53.129333,T,Wielorodzinna,szkło,1100,18014398708593453,4000000BDE332D,4000000BDE332D
23.090551,53.129333,T,Wielorodzinna,zmieszane,1100,18014398708590936,4000000BDE2958,4000000BDE2958
23.090551,53.129333,T,Wielorodzinna,zmieszane,1100,18014398708592304,4000000BDE2EB0,4000000BDE2EB0
23.089284,53.1286,T,Wielorodzinna,zielone,KP-7,18014398757318951,4000000EC5B127,4000000EC5B127
23.122836,53.134627,T,Wielorodzinna,SUCHE,1100,18014398708592625,4000000BDE2FF1,4000000BDE2FF1
23.122836,53.134627,T,Wielorodzinna,SUCHE,1100,18014398708608853,4000000BDE6F55,4000000BDE6F55
23.122836,53.134627,T,Wielorodzinna,SUCHE,1100,18014398708594538,4000000BDE376A,4000000BDE376A
23.122836,53.134627,T,Wielorodzinna,SUCHE,1100,18014398708609489,4000000BDE71D1,4000000BDE71D1
23.122836,53.134627,T,Wielorodzinna,szkło,1100,18014398708609585,4000000BDE7231,4000000BDE7231
23.122836,53.134627,T,Wielorodzinna,zmieszane,1100,18014398708607292,4000000BDE693C,4000000BDE693C
23.122836,53.134627,T,Wielorodzinna,zmieszane,1100,18014398708595376,4000000BDE3AB0,4000000BDE3AB0
23.122338,53.135644,T,Wielorodzinna,SUCHE,1100,18014398708592419,4000000BDE2F23,4000000BDE2F23
23.122338,53.135644,T,Wielorodzinna,SUCHE,1100,18014398708593574,4000000BDE33A6,4000000BDE33A6
23.122338,53.135644,T,Wielorodzinna,SUCHE,1100,18014398708607616,4000000BDE6A80,4000000BDE6A80
23.122338,53.135644,T,Wielorodzinna,SUCHE,1100,18014398708609693,4000000BDE729D,4000000BDE729D
23.122338,53.135644,T,Wielorodzinna,SUCHE,1100,18014398708523722,4000000BDD22CA,4000000BDD22CA
23.122338,53.135644,T,Wielorodzinna,SUCHE,1100,18014398708591270,4000000BDE2AA6,4000000BDE2AA6
23.122338,53.135644,T,Wielorodzinna,gabaryty,kontener,,,
23.122338,53.135644,T,Wielorodzinna,szkło,1100,18014398708578896,4000000BDDFA50,4000000BDDFA50
23.122338,53.135644,T,Wielorodzinna,zielone,worek,,,
23.122338,53.135644,T,Wielorodzinna,zmieszane,1100,18014398708607646,4000000BDE6A9E,4000000BDE6A9E
23.122338,53.135644,T,Wielorodzinna,zmieszane,1100,18014398708592513,4000000BDE2F81,4000000BDE2F81
23.122338,53.135644,T,Wielorodzinna,zmieszane,1100,18014398708591643,4000000BDE2C1B,4000000BDE2C1B
23.122053,53.134831,T,Wielorodzinna,SUCHE,1100,18014398708595551,4000000BDE3B5F,4000000BDE3B5F
23.122053,53.134831,T,Wielorodzinna,SUCHE,1100,18014398708609799,4000000BDE7307,4000000BDE7307
23.122053,53.134831,T,Wielorodzinna,SUCHE,1100,18014398708595598,4000000BDE3B8E,4000000BDE3B8E
23.122053,53.134831,T,Wielorodzinna,szkło,1100,18014398708581451,4000000BDE044B,4000000BDE044B
23.122053,53.134831,T,Wielorodzinna,zmieszane,1100,18014398708608891,4000000BDE6F7B,4000000BDE6F7B
23.122053,53.134831,T,Wielorodzinna,zmieszane,1100,18014398708593106,4000000BDE31D2,4000000BDE31D2
23.088298,53.122098,T,Wielorodzinna,SUCHE,770,18014398708605606,4000000BDE62A6,4000000BDE62A6
23.088298,53.122098,T,Wielorodzinna,gabaryty,kontener,,,
23.088298,53.122098,T,Wielorodzinna,szkło,240,18014398757504283,4000000EC8851B,4000000EC8851B
23.088298,53.122098,T,Wielorodzinna,zielone,worek,,,
23.088298,53.122098,T,Wielorodzinna,zmieszane,770,18014398708606378,4000000BDE65AA,4000000BDE65AA
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708593405,4000000BDE32FD,4000000BDE32FD
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708593405,4000000BDE32FD,4000000BDE32FD
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708593405,4000000BDE32FD,4000000BDE32FD
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708593405,4000000BDE32FD,4000000BDE32FD
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708593405,4000000BDE32FD,4000000BDE32FD
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708598646,4000000BDE4776,4000000BDE4776
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708598646,4000000BDE4776,4000000BDE4776
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708598646,4000000BDE4776,4000000BDE4776
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708598646,4000000BDE4776,4000000BDE4776
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708598646,4000000BDE4776,4000000BDE4776
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708593000,4000000BDE3168,4000000BDE3168
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708593000,4000000BDE3168,4000000BDE3168
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708593000,4000000BDE3168,4000000BDE3168
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708593000,4000000BDE3168,4000000BDE3168
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708593000,4000000BDE3168,4000000BDE3168
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708598919,4000000BDE4887,4000000BDE4887
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708598919,4000000BDE4887,4000000BDE4887
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708598919,4000000BDE4887,4000000BDE4887
23.082862,53.130311,T,Wielorodzinna,SUCHE,1100,18014398708533025,4000000BDD4721,4000000BDD4721
23.082862,53.130311,T,Wielorodzinna,szkło,1100,18014398708593831,4000000BDE34A7,4000000BDE34A7
23.082862,53.130311,T,Wielorodzinna,szkło,1100,18014398708593831,4000000BDE34A7,4000000BDE34A7
23.082862,53.130311,T,Wielorodzinna,szkło,1100,18014398708593831,4000000BDE34A7,4000000BDE34A7
23.082862,53.130311,T,Wielorodzinna,szkło,1100,18014398708593831,4000000BDE34A7,4000000BDE34A7
23.082862,53.130311,T,Wielorodzinna,szkło,1100,18014398708593831,4000000BDE34A7,4000000BDE34A7
23.082862,53.130311,T,Wielorodzinna,zmieszane,1100,18014398708598472,4000000BDE46C8,4000000BDE46C8
23.082862,53.130311,T,Wielorodzinna,zmieszane,1100,18014398708598472,4000000BDE46C8,4000000BDE46C8
23.082862,53.130311,T,Wielorodzinna,zmieszane,1100,18014398708598472,4000000BDE46C8,4000000BDE46C8
23.082862,53.130311,T,Wielorodzinna,zmieszane,1100,18014398708598472,4000000BDE46C8,4000000BDE46C8
23.082862,53.130311,T,Wielorodzinna,zmieszane,1100,18014398708598472,4000000BDE46C8,4000000BDE46C8
23.082862,53.130311,T,Wielorodzinna,zmieszane,1100,18014398708593493,4000000BDE3355,4000000BDE3355
23.082862,53.130311,T,Wielorodzinna,zmieszane,1100,18014398708593493,4000000BDE3355,4000000BDE3355
23.082862,53.130311,T,Wielorodzinna,zmieszane,1100,18014398708593493,4000000BDE3355,4000000BDE3355
23.082862,53.130311,T,Wielorodzinna,zmieszane,1100,18014398757504068,4000000EC88444,4000000EC88444
23.082862,53.130311,T,Wielorodzinna,zmieszane,1100,18014398757504068,4000000EC88444,4000000EC88444
23.081093,53.129884,T,Wielorodzinna,SUCHE,1100,18014398708593724,4000000BDE343C,4000000BDE343C
23.081093,53.129884,T,Wielorodzinna,SUCHE,1100,18014398708597517,4000000BDE430D,4000000BDE430D
23.081093,53.129884,T,Wielorodzinna,SUCHE,1100,18014398708593049,4000000BDE3199,4000000BDE3199
23.081093,53.129884,T,Wielorodzinna,SUCHE,1100,18014398708593838,4000000BDE34AE,4000000BDE34AE
23.081093,53.129884,T,Wielorodzinna,szkło,1100,18014398708598392,4000000BDE4678,4000000BDE4678
23.081093,53.129884,T,Wielorodzinna,zmieszane,1100,18014398708593421,4000000BDE330D,4000000BDE330D
23.081093,53.129884,T,Wielorodzinna,zmieszane,1100,18014398708592509,4000000BDE2F7D,4000000BDE2F7D
23.085613,53.129253,T,Wielorodzinna,SUCHE,1100,18014398708598090,4000000BDE454A,4000000BDE454A
23.085613,53.129253,T,Wielorodzinna,SUCHE,1100,18014398708598090,4000000BDE454A,4000000BDE454A
23.085613,53.129253,T,Wielorodzinna,SUCHE,1100,18014398708598090,4000000BDE454A,4000000BDE454A
23.085613,53.129253,T,Wielorodzinna,SUCHE,1100,18014398708598090,4000000BDE454A,4000000BDE454A
23.085613,53.129253,T,Wielorodzinna,SUCHE,1100,18014398708598090,4000000BDE454A,4000000BDE454A
23.085613,53.129253,T,Wielorodzinna,SUCHE,1100,18014398708598090,4000000BDE454A,4000000BDE454A
23.085613,53.129253,T,Wielorodzinna,SUCHE,1100,18014398708598090,4000000BDE454A,4000000BDE454A
